relationship_id,source_type,source_id,target_type,target_id,relationship_type,timestamp,metadata
R02634,transaction,T01234,account,A0111,INITIATED_BY,2024-06-27T13:57:42.535842,"{""ring_id"": ""RING-5""}"
R02635,transaction,T01234,merchant,M0013,PURCHASED_AT,2024-06-27T13:57:42.535842,"{""ring_id"": ""RING-5""}"
R02636,transaction,T01235,account,A0111,INITIATED_BY,2024-06-27T22:57:42.535842,"{""ring_id"": ""RING-5""}"
R02637,transaction,T01235,merchant,M0018,PURCHASED_AT,2024-06-27T22:57:42.535842,"{""ring_id"": ""RING-5""}"
R02638,transaction,T01236,account,A0111,INITIATED_BY,2024-06-27T19:57:42.535842,"{""ring_id"": ""RING-5""}"
R02639,transaction,T01236,merchant,M0019,PURCHASED_AT,2024-06-27T19:57:42.535842,"{""ring_id"": ""RING-5""}"
R02640,transaction,T01237,account,A0111,INITIATED_BY,2024-06-27T10:57:42.535842,"{""ring_id"": ""RING-5""}"
R02641,transaction,T01237,merchant,M0021,PURCHASED_AT,2024-06-27T10:57:42.535842,"{""ring_id"": ""RING-5""}"
R02642,transaction,T01238,account,A0111,INITIATED_BY,2024-06-28T06:57:42.535842,"{""ring_id"": ""RING-5""}"
R02643,transaction,T01238,merchant,M0021,PURCHASED_AT,2024-06-28T06:57:42.535842,"{""ring_id"": ""RING-5""}"
R02644,transaction,T01239,account,A0111,INITIATED_BY,2024-06-28T01:57:42.535842,"{""ring_id"": ""RING-5""}"
R02645,transaction,T01239,merchant,M0016,PURCHASED_AT,2024-06-28T01:57:42.535842,"{""ring_id"": ""RING-5""}"
R02646,transaction,T01240,account,A0111,INITIATED_BY,2024-06-27T08:57:42.535842,"{""ring_id"": ""RING-5""}"
R02647,transaction,T01240,merchant,M0027,PURCHASED_AT,2024-06-27T08:57:42.535842,"{""ring_id"": ""RING-5""}"
R02648,transaction,T01241,account,A0111,INITIATED_BY,2024-06-28T21:57:42.535842,"{""ring_id"": ""RING-5""}"
R02649,transaction,T01241,merchant,M0022,PURCHASED_AT,2024-06-28T21:57:42.535842,"{""ring_id"": ""RING-5""}"
R02650,transaction,T01242,account,A0111,INITIATED_BY,2024-06-27T13:57:42.535842,"{""ring_id"": ""RING-5""}"
R02651,transaction,T01242,merchant,M0018,PURCHASED_AT,2024-06-27T13:57:42.535842,"{""ring_id"": ""RING-5""}"
R02652,transaction,T01243,account,A0111,INITIATED_BY,2024-06-28T14:57:42.535842,"{""ring_id"": ""RING-5""}"
R02653,transaction,T01243,merchant,M0023,PURCHASED_AT,2024-06-28T14:57:42.535842,"{""ring_id"": ""RING-5""}"
R02654,transaction,T01244,account,A0111,INITIATED_BY,2024-06-27T19:57:42.535842,"{""ring_id"": ""RING-5""}"
R02655,transaction,T01244,merchant,M0013,PURCHASED_AT,2024-06-27T19:57:42.535842,"{""ring_id"": ""RING-5""}"
R02656,transaction,T01245,account,A0111,INITIATED_BY,2024-06-27T23:57:42.535842,"{""ring_id"": ""RING-5""}"
R02657,transaction,T01245,merchant,M0016,PURCHASED_AT,2024-06-27T23:57:42.535842,"{""ring_id"": ""RING-5""}"
R02658,transaction,T01246,account,A0111,INITIATED_BY,2024-06-29T03:57:42.535842,"{""ring_id"": ""RING-5""}"
R02659,transaction,T01246,merchant,M0019,PURCHASED_AT,2024-06-29T03:57:42.535842,"{""ring_id"": ""RING-5""}"
R02660,transaction,T01247,account,A0111,INITIATED_BY,2024-06-28T09:57:42.535842,"{""ring_id"": ""RING-5""}"
R02661,transaction,T01247,merchant,M0022,PURCHASED_AT,2024-06-28T09:57:42.535842,"{""ring_id"": ""RING-5""}"
R02662,transaction,T01248,account,A0111,INITIATED_BY,2024-06-27T17:57:42.535842,"{""ring_id"": ""RING-5""}"
R02663,transaction,T01248,merchant,M0018,PURCHASED_AT,2024-06-27T17:57:42.535842,"{""ring_id"": ""RING-5""}"
R02664,transaction,T01249,account,A0020,INITIATED_BY,2024-02-26T09:44:32.889823,{}
R02665,transaction,T01249,merchant,M0026,PURCHASED_AT,2024-02-26T09:44:32.889823,{}
R02666,transaction,T01250,account,A0020,INITIATED_BY,2024-02-26T10:02:32.889823,{}
R02667,transaction,T01250,merchant,M0026,PURCHASED_AT,2024-02-26T10:02:32.889823,{}
R02668,transaction,T01251,account,A0020,INITIATED_BY,2024-02-26T09:59:32.889823,{}
R02669,transaction,T01251,merchant,M0026,PURCHASED_AT,2024-02-26T09:59:32.889823,{}
R02670,transaction,T01252,account,A0020,INITIATED_BY,2024-02-26T10:18:32.889823,{}
R02671,transaction,T01252,merchant,M0026,PURCHASED_AT,2024-02-26T10:18:32.889823,{}
R02672,transaction,T01253,account,A0020,INITIATED_BY,2024-02-26T09:51:32.889823,{}
R02673,transaction,T01253,merchant,M0026,PURCHASED_AT,2024-02-26T09:51:32.889823,{}
R02674,transaction,T01254,account,A0020,INITIATED_BY,2024-02-26T10:09:32.889823,{}
R02675,transaction,T01254,merchant,M0026,PURCHASED_AT,2024-02-26T10:09:32.889823,{}
R02676,transaction,T01255,account,A0020,INITIATED_BY,2024-02-26T09:43:32.889823,{}
R02677,transaction,T01255,merchant,M0026,PURCHASED_AT,2024-02-26T09:43:32.889823,{}
R02678,transaction,T01256,account,A0020,INITIATED_BY,2024-02-26T09:54:32.889823,{}
R02679,transaction,T01256,merchant,M0026,PURCHASED_AT,2024-02-26T09:54:32.889823,{}
R02680,transaction,T01257,account,A0020,INITIATED_BY,2024-02-26T10:23:32.889823,{}
R02681,transaction,T01257,merchant,M0026,PURCHASED_AT,2024-02-26T10:23:32.889823,{}
R02682,transaction,T01258,account,A0020,INITIATED_BY,2024-02-26T09:41:32.889823,{}
R02683,transaction,T01258,merchant,M0026,PURCHASED_AT,2024-02-26T09:41:32.889823,{}
R02684,transaction,T01259,account,A0020,INITIATED_BY,2024-02-26T10:03:32.889823,{}
R02685,transaction,T01259,merchant,M0026,PURCHASED_AT,2024-02-26T10:03:32.889823,{}
R02686,transaction,T01260,account,A0020,INITIATED_BY,2024-02-26T09:57:32.889823,{}
R02687,transaction,T01260,merchant,M0026,PURCHASED_AT,2024-02-26T09:57:32.889823,{}
R02688,transaction,T01261,account,A0020,INITIATED_BY,2024-02-26T10:23:32.889823,{}
R02689,transaction,T01261,merchant,M0026,PURCHASED_AT,2024-02-26T10:23:32.889823,{}
R02690,transaction,T01262,account,A0020,INITIATED_BY,2024-02-26T10:04:32.889823,{}
R02691,transaction,T01262,merchant,M0026,PURCHASED_AT,2024-02-26T10:04:32.889823,{}
R02692,transaction,T01263,account,A0020,INITIATED_BY,2024-02-26T09:32:32.889823,{}
R02693,transaction,T01263,merchant,M0026,PURCHASED_AT,2024-02-26T09:32:32.889823,{}
R02694,transaction,T01264,account,A0095,INITIATED_BY,2024-05-26T11:18:18.437022,{}
R02695,transaction,T01264,merchant,M0014,PURCHASED_AT,2024-05-26T11:18:18.437022,{}
R02696,transaction,T01265,account,A0095,INITIATED_BY,2024-05-26T10:43:18.437022,{}
R02697,transaction,T01265,merchant,M0014,PURCHASED_AT,2024-05-26T10:43:18.437022,{}
R02698,transaction,T01266,account,A0095,INITIATED_BY,2024-05-26T11:10:18.437022,{}
R02699,transaction,T01266,merchant,M0014,PURCHASED_AT,2024-05-26T11:10:18.437022,{}
R02700,transaction,T01267,account,A0095,INITIATED_BY,2024-05-26T10:37:18.437022,{}
R02701,transaction,T01267,merchant,M0014,PURCHASED_AT,2024-05-26T10:37:18.437022,{}
R02702,transaction,T01268,account,A0095,INITIATED_BY,2024-05-26T10:35:18.437022,{}
R02703,transaction,T01268,merchant,M0014,PURCHASED_AT,2024-05-26T10:35:18.437022,{}
R02704,transaction,T01269,account,A0095,INITIATED_BY,2024-05-26T11:12:18.437022,{}
R02705,transaction,T01269,merchant,M0014,PURCHASED_AT,2024-05-26T11:12:18.437022,{}
R02706,transaction,T01270,account,A0095,INITIATED_BY,2024-05-26T10:49:18.437022,{}
R02707,transaction,T01270,merchant,M0014,PURCHASED_AT,2024-05-26T10:49:18.437022,{}
R02708,transaction,T01271,account,A0095,INITIATED_BY,2024-05-26T11:04:18.437022,{}
R02709,transaction,T01271,merchant,M0014,PURCHASED_AT,2024-05-26T11:04:18.437022,{}
R02710,transaction,T01272,account,A0095,INITIATED_BY,2024-05-26T11:25:18.437022,{}
R02711,transaction,T01272,merchant,M0014,PURCHASED_AT,2024-05-26T11:25:18.437022,{}
R02712,transaction,T01273,account,A0095,INITIATED_BY,2024-05-26T10:32:18.437022,{}
R02713,transaction,T01273,merchant,M0014,PURCHASED_AT,2024-05-26T10:32:18.437022,{}
R02714,transaction,T01274,account,A0095,INITIATED_BY,2024-05-26T11:06:18.437022,{}
R02715,transaction,T01274,merchant,M0014,PURCHASED_AT,2024-05-26T11:06:18.437022,{}
R02716,transaction,T01275,account,A0095,INITIATED_BY,2024-05-26T10:41:18.437022,{}
R02717,transaction,T01275,merchant,M0014,PURCHASED_AT,2024-05-26T10:41:18.437022,{}
R02718,transaction,T01276,account,A0095,INITIATED_BY,2024-05-26T10:45:18.437022,{}
R02719,transaction,T01276,merchant,M0014,PURCHASED_AT,2024-05-26T10:45:18.437022,{}
R02720,transaction,T01277,account,A0095,INITIATED_BY,2024-05-26T11:24:18.437022,{}
R02721,transaction,T01277,merchant,M0014,PURCHASED_AT,2024-05-26T11:24:18.437022,{}
R02722,transaction,T01278,account,A0095,INITIATED_BY,2024-05-26T11:10:18.437022,{}
R02723,transaction,T01278,merchant,M0014,PURCHASED_AT,2024-05-26T11:10:18.437022,{}
R02724,transaction,T01279,account,A0130,INITIATED_BY,2024-06-10T14:26:57.012060,{}
R02725,transaction,T01279,merchant,M0014,PURCHASED_AT,2024-06-10T14:26:57.012060,{}
R02726,transaction,T01280,account,A0130,INITIATED_BY,2024-06-10T14:03:57.012060,{}
R02727,transaction,T01280,merchant,M0014,PURCHASED_AT,2024-06-10T14:03:57.012060,{}
R02728,transaction,T01281,account,A0130,INITIATED_BY,2024-06-10T13:55:57.012060,{}
R02729,transaction,T01281,merchant,M0014,PURCHASED_AT,2024-06-10T13:55:57.012060,{}
R02730,transaction,T01282,account,A0130,INITIATED_BY,2024-06-10T14:34:57.012060,{}
R02731,transaction,T01282,merchant,M0014,PURCHASED_AT,2024-06-10T14:34:57.012060,{}
R02732,transaction,T01283,account,A0130,INITIATED_BY,2024-06-10T13:45:57.012060,{}
R02733,transaction,T01283,merchant,M0014,PURCHASED_AT,2024-06-10T13:45:57.012060,{}
R02734,transaction,T01284,account,A0130,INITIATED_BY,2024-06-10T14:09:57.012060,{}
R02735,transaction,T01284,merchant,M0014,PURCHASED_AT,2024-06-10T14:09:57.012060,{}
R02736,transaction,T01285,account,A0130,INITIATED_BY,2024-06-10T14:11:57.012060,{}
R02737,transaction,T01285,merchant,M0014,PURCHASED_AT,2024-06-10T14:11:57.012060,{}
R02738,transaction,T01286,account,A0130,INITIATED_BY,2024-06-10T14:03:57.012060,{}
R02739,transaction,T01286,merchant,M0014,PURCHASED_AT,2024-06-10T14:03:57.012060,{}
R02740,transaction,T01287,account,A0130,INITIATED_BY,2024-06-10T13:58:57.012060,{}
R02741,transaction,T01287,merchant,M0014,PURCHASED_AT,2024-06-10T13:58:57.012060,{}
R02742,transaction,T01288,account,A0130,INITIATED_BY,2024-06-10T14:01:57.012060,{}
R02743,transaction,T01288,merchant,M0014,PURCHASED_AT,2024-06-10T14:01:57.012060,{}
R02744,transaction,T01289,account,A0130,INITIATED_BY,2024-06-10T14:33:57.012060,{}
R02745,transaction,T01289,merchant,M0014,PURCHASED_AT,2024-06-10T14:33:57.012060,{}
R02746,transaction,T01290,account,A0130,INITIATED_BY,2024-06-10T13:43:57.012060,{}
R02747,transaction,T01290,merchant,M0014,PURCHASED_AT,2024-06-10T13:43:57.012060,{}
R02748,transaction,T01291,account,A0130,INITIATED_BY,2024-06-10T14:01:57.012060,{}
R02749,transaction,T01291,merchant,M0014,PURCHASED_AT,2024-06-10T14:01:57.012060,{}
R02750,transaction,T01292,account,A0130,INITIATED_BY,2024-06-10T14:08:57.012060,{}
R02751,transaction,T01292,merchant,M0014,PURCHASED_AT,2024-06-10T14:08:57.012060,{}
R02752,transaction,T01293,account,A0130,INITIATED_BY,2024-06-10T14:17:57.012060,{}
R02753,transaction,T01293,merchant,M0014,PURCHASED_AT,2024-06-10T14:17:57.012060,{}
R02754,transaction,T01294,account,A0127,INITIATED_BY,2024-01-08T01:57:18.031798,{}
R02755,transaction,T01294,merchant,M0021,PURCHASED_AT,2024-01-08T01:57:18.031798,{}
R02756,transaction,T01295,account,A0127,INITIATED_BY,2024-01-08T02:02:18.031798,{}
R02757,transaction,T01295,merchant,M0021,PURCHASED_AT,2024-01-08T02:02:18.031798,{}
R02758,transaction,T01296,account,A0127,INITIATED_BY,2024-01-08T02:22:18.031798,{}
R02759,transaction,T01296,merchant,M0021,PURCHASED_AT,2024-01-08T02:22:18.031798,{}
R02760,transaction,T01297,account,A0127,INITIATED_BY,2024-01-08T02:13:18.031798,{}
R02761,transaction,T01297,merchant,M0021,PURCHASED_AT,2024-01-08T02:13:18.031798,{}
R02762,transaction,T01298,account,A0127,INITIATED_BY,2024-01-08T02:18:18.031798,{}
R02763,transaction,T01298,merchant,M0021,PURCHASED_AT,2024-01-08T02:18:18.031798,{}
R02764,transaction,T01299,account,A0127,INITIATED_BY,2024-01-08T02:31:18.031798,{}
R02765,transaction,T01299,merchant,M0021,PURCHASED_AT,2024-01-08T02:31:18.031798,{}
R02766,transaction,T01300,account,A0127,INITIATED_BY,2024-01-08T02:27:18.031798,{}
R02767,transaction,T01300,merchant,M0021,PURCHASED_AT,2024-01-08T02:27:18.031798,{}
R02768,transaction,T01301,account,A0127,INITIATED_BY,2024-01-08T02:21:18.031798,{}
R02769,transaction,T01301,merchant,M0021,PURCHASED_AT,2024-01-08T02:21:18.031798,{}
R02770,transaction,T01302,account,A0127,INITIATED_BY,2024-01-08T02:25:18.031798,{}
R02771,transaction,T01302,merchant,M0021,PURCHASED_AT,2024-01-08T02:25:18.031798,{}
R02772,transaction,T01303,account,A0127,INITIATED_BY,2024-01-08T02:37:18.031798,{}
R02773,transaction,T01303,merchant,M0021,PURCHASED_AT,2024-01-08T02:37:18.031798,{}
R02774,transaction,T01304,account,A0127,INITIATED_BY,2024-01-08T02:03:18.031798,{}
R02775,transaction,T01304,merchant,M0021,PURCHASED_AT,2024-01-08T02:03:18.031798,{}
R02776,transaction,T01305,account,A0127,INITIATED_BY,2024-01-08T02:35:18.031798,{}
R02777,transaction,T01305,merchant,M0021,PURCHASED_AT,2024-01-08T02:35:18.031798,{}
R02778,transaction,T01306,account,A0127,INITIATED_BY,2024-01-08T02:10:18.031798,{}
R02779,transaction,T01306,merchant,M0021,PURCHASED_AT,2024-01-08T02:10:18.031798,{}
R02780,transaction,T01307,account,A0127,INITIATED_BY,2024-01-08T01:56:18.031798,{}
R02781,transaction,T01307,merchant,M0021,PURCHASED_AT,2024-01-08T01:56:18.031798,{}
R02782,transaction,T01308,account,A0127,INITIATED_BY,2024-01-08T02:16:18.031798,{}
R02783,transaction,T01308,merchant,M0021,PURCHASED_AT,2024-01-08T02:16:18.031798,{}
R02784,transaction,T01309,account,A0096,INITIATED_BY,2024-05-11T02:19:23.740377,{}
R02785,transaction,T01309,merchant,M0008,PURCHASED_AT,2024-05-11T02:19:23.740377,{}
R02786,transaction,T01310,account,A0096,INITIATED_BY,2024-05-11T02:55:23.740377,{}
R02787,transaction,T01310,merchant,M0008,PURCHASED_AT,2024-05-11T02:55:23.740377,{}
R02788,transaction,T01311,account,A0096,INITIATED_BY,2024-05-11T02:32:23.740377,{}
R02789,transaction,T01311,merchant,M0008,PURCHASED_AT,2024-05-11T02:32:23.740377,{}
R02790,transaction,T01312,account,A0096,INITIATED_BY,2024-05-11T02:43:23.740377,{}
R02791,transaction,T01312,merchant,M0008,PURCHASED_AT,2024-05-11T02:43:23.740377,{}
R02792,transaction,T01313,account,A0096,INITIATED_BY,2024-05-11T03:08:23.740377,{}
R02793,transaction,T01313,merchant,M0008,PURCHASED_AT,2024-05-11T03:08:23.740377,{}
R02794,transaction,T01314,account,A0096,INITIATED_BY,2024-05-11T02:12:23.740377,{}
R02795,transaction,T01314,merchant,M0008,PURCHASED_AT,2024-05-11T02:12:23.740377,{}
R02796,transaction,T01315,account,A0096,INITIATED_BY,2024-05-11T02:59:23.740377,{}
R02797,transaction,T01315,merchant,M0008,PURCHASED_AT,2024-05-11T02:59:23.740377,{}
R02798,transaction,T01316,account,A0096,INITIATED_BY,2024-05-11T02:12:23.740377,{}
R02799,transaction,T01316,merchant,M0008,PURCHASED_AT,2024-05-11T02:12:23.740377,{}
R02800,transaction,T01317,account,A0096,INITIATED_BY,2024-05-11T02:13:23.740377,{}
R02801,transaction,T01317,merchant,M0008,PURCHASED_AT,2024-05-11T02:13:23.740377,{}
R02802,transaction,T01318,account,A0096,INITIATED_BY,2024-05-11T02:53:23.740377,{}
R02803,transaction,T01318,merchant,M0008,PURCHASED_AT,2024-05-11T02:53:23.740377,{}
R02804,transaction,T01319,account,A0096,INITIATED_BY,2024-05-11T03:00:23.740377,{}
R02805,transaction,T01319,merchant,M0008,PURCHASED_AT,2024-05-11T03:00:23.740377,{}
R02806,transaction,T01320,account,A0096,INITIATED_BY,2024-05-11T02:53:23.740377,{}
R02807,transaction,T01320,merchant,M0008,PURCHASED_AT,2024-05-11T02:53:23.740377,{}
R02808,transaction,T01321,account,A0096,INITIATED_BY,2024-05-11T02:17:23.740377,{}
R02809,transaction,T01321,merchant,M0008,PURCHASED_AT,2024-05-11T02:17:23.740377,{}
R02810,transaction,T01322,account,A0096,INITIATED_BY,2024-05-11T02:16:23.740377,{}
R02811,transaction,T01322,merchant,M0008,PURCHASED_AT,2024-05-11T02:16:23.740377,{}
R02812,transaction,T01323,account,A0096,INITIATED_BY,2024-05-11T03:04:23.740377,{}
R02813,transaction,T01323,merchant,M0008,PURCHASED_AT,2024-05-11T03:04:23.740377,{}
R02814,transaction,T01324,account,A0098,INITIATED_BY,2024-04-25T04:07:00,{}
R02815,transaction,T01324,merchant,M0017,PURCHASED_AT,2024-04-25T04:07:00,{}
R02816,transaction,T01325,account,A0098,INITIATED_BY,2024-04-29T03:20:00,{}
R02817,transaction,T01325,merchant,M0025,PURCHASED_AT,2024-04-29T03:20:00,{}
R02818,transaction,T01326,account,A0098,INITIATED_BY,2024-01-17T03:45:00,{}
R02819,transaction,T01326,merchant,M0003,PURCHASED_AT,2024-01-17T03:45:00,{}
R02820,transaction,T01327,account,A0098,INITIATED_BY,2024-04-29T04:54:00,{}
R02821,transaction,T01327,merchant,M0007,PURCHASED_AT,2024-04-29T04:54:00,{}
R02822,transaction,T01328,account,A0098,INITIATED_BY,2024-06-24T02:13:00,{}
R02823,transaction,T01328,merchant,M0001,PURCHASED_AT,2024-06-24T02:13:00,{}
R02824,transaction,T01329,account,A0098,INITIATED_BY,2024-05-28T02:31:00,{}
R02825,transaction,T01329,merchant,M0004,PURCHASED_AT,2024-05-28T02:31:00,{}
R02826,transaction,T01330,account,A0149,INITIATED_BY,2024-05-08T04:09:00,{}
R02827,transaction,T01330,merchant,M0028,PURCHASED_AT,2024-05-08T04:09:00,{}
R02828,transaction,T01331,account,A0149,INITIATED_BY,2024-02-09T03:24:00,{}
R02829,transaction,T01331,merchant,M0015,PURCHASED_AT,2024-02-09T03:24:00,{}
R02830,transaction,T01332,account,A0149,INITIATED_BY,2024-05-21T02:04:00,{}
R02831,transaction,T01332,merchant,M0009,PURCHASED_AT,2024-05-21T02:04:00,{}
R02832,transaction,T01333,account,A0149,INITIATED_BY,2024-06-21T04:41:00,{}
R02833,transaction,T01333,merchant,M0004,PURCHASED_AT,2024-06-21T04:41:00,{}
R02834,transaction,T01334,account,A0149,INITIATED_BY,2024-05-14T02:01:00,{}
R02835,transaction,T01334,merchant,M0029,PURCHASED_AT,2024-05-14T02:01:00,{}
R02836,transaction,T01335,account,A0144,INITIATED_BY,2024-03-27T04:28:00,{}
R02837,transaction,T01335,merchant,M0012,PURCHASED_AT,2024-03-27T04:28:00,{}
R02838,transaction,T01336,account,A0144,INITIATED_BY,2024-03-05T02:09:00,{}
R02839,transaction,T01336,merchant,M0013,PURCHASED_AT,2024-03-05T02:09:00,{}
R02840,transaction,T01337,account,A0144,INITIATED_BY,2024-01-10T03:23:00,{}
R02841,transaction,T01337,merchant,M0004,PURCHASED_AT,2024-01-10T03:23:00,{}
R02842,transaction,T01338,account,A0150,INITIATED_BY,2024-06-16T02:18:00,{}
R02843,transaction,T01338,merchant,M0007,PURCHASED_AT,2024-06-16T02:18:00,{}
R02844,transaction,T01339,account,A0150,INITIATED_BY,2024-04-05T03:33:00,{}
R02845,transaction,T01339,merchant,M0014,PURCHASED_AT,2024-04-05T03:33:00,{}
R02846,transaction,T01340,account,A0150,INITIATED_BY,2024-04-26T02:14:00,{}
R02847,transaction,T01340,merchant,M0004,PURCHASED_AT,2024-04-26T02:14:00,{}
R02848,transaction,T01341,account,A0150,INITIATED_BY,2024-04-14T02:04:00,{}
R02849,transaction,T01341,merchant,M0018,PURCHASED_AT,2024-04-14T02:04:00,{}
R02850,transaction,T01342,account,A0150,INITIATED_BY,2024-06-08T04:45:00,{}
R02851,transaction,T01342,merchant,M0013,PURCHASED_AT,2024-06-08T04:45:00,{}
R02852,transaction,T01343,account,A0150,INITIATED_BY,2024-02-09T04:17:00,{}
R02853,transaction,T01343,merchant,M0016,PURCHASED_AT,2024-02-09T04:17:00,{}
R02854,transaction,T01344,account,A0150,INITIATED_BY,2024-03-03T03:45:00,{}
R02855,transaction,T01344,merchant,M0020,PURCHASED_AT,2024-03-03T03:45:00,{}
R02856,transaction,T01345,account,A0150,INITIATED_BY,2024-01-18T04:58:00,{}
R02857,transaction,T01345,merchant,M0023,PURCHASED_AT,2024-01-18T04:58:00,{}
R02858,transaction,T01346,account,A0147,INITIATED_BY,2024-01-31T19:29:25.085386,{}
R02859,transaction,T01346,merchant,M0022,PURCHASED_AT,2024-01-31T19:29:25.085386,{}
R02860,transaction,T01347,account,A0147,INITIATED_BY,2024-01-31T19:31:25.085386,{}
R02861,transaction,T01347,merchant,M0022,PURCHASED_AT,2024-01-31T19:31:25.085386,{}
R02862,transaction,T01348,account,A0147,INITIATED_BY,2024-01-31T19:33:25.085386,{}
R02863,transaction,T01348,merchant,M0022,PURCHASED_AT,2024-01-31T19:33:25.085386,{}
R02864,transaction,T01349,account,A0147,INITIATED_BY,2024-01-31T19:43:25.085386,{}
R02865,transaction,T01349,merchant,M0022,PURCHASED_AT,2024-01-31T19:43:25.085386,{}
R02866,transaction,T01350,account,A0118,INITIATED_BY,2024-01-04T18:28:18.574818,{}
R02867,transaction,T01350,merchant,M0009,PURCHASED_AT,2024-01-04T18:28:18.574818,{}
R02868,transaction,T01351,account,A0118,INITIATED_BY,2024-01-04T18:30:18.574818,{}
R02869,transaction,T01351,merchant,M0009,PURCHASED_AT,2024-01-04T18:30:18.574818,{}
R02870,transaction,T01352,account,A0118,INITIATED_BY,2024-01-04T18:32:18.574818,{}
R02871,transaction,T01352,merchant,M0009,PURCHASED_AT,2024-01-04T18:32:18.574818,{}
R02872,transaction,T01353,account,A0118,INITIATED_BY,2024-01-04T18:42:18.574818,{}
R02873,transaction,T01353,merchant,M0009,PURCHASED_AT,2024-01-04T18:42:18.574818,{}
R02874,transaction,T01354,account,A0118,INITIATED_BY,2024-01-04T18:47:18.574818,{}
R02875,transaction,T01354,merchant,M0009,PURCHASED_AT,2024-01-04T18:47:18.574818,{}
R02876,transaction,T01355,account,A0045,INITIATED_BY,2024-03-26T12:50:11.235680,{}
R02877,transaction,T01355,merchant,M0002,PURCHASED_AT,2024-03-26T12:50:11.235680,{}
R02878,transaction,T01356,account,A0045,INITIATED_BY,2024-03-26T12:52:11.235680,{}
R02879,transaction,T01356,merchant,M0002,PURCHASED_AT,2024-03-26T12:52:11.235680,{}
R02880,transaction,T01357,account,A0045,INITIATED_BY,2024-03-26T12:54:11.235680,{}
R02881,transaction,T01357,merchant,M0002,PURCHASED_AT,2024-03-26T12:54:11.235680,{}
R02882,transaction,T01358,account,A0045,INITIATED_BY,2024-03-26T12:59:11.235680,{}
R02883,transaction,T01358,merchant,M0002,PURCHASED_AT,2024-03-26T12:59:11.235680,{}
